online,FACEIT Saturday Spring Cup #2,2013-03-23,1092
other,PGL Regional Minor Championship Europe Qualifiers,2016-01-09,2097
other,Counter Pit League Season 2 Qualifier,2015-11-11,2006
online,D!ngIT $2000 Weekly Cup #6,2015-06-26,1825
other,DreamHack Winter 2014 Last Call Qualifier,2014-11-22,1555
online,RGN Spring Classic,2015-05-19,1735
online,iBUYPOWER Invitational Fall 2015,2015-09-14,1916
other,99Damage Arena #19,2016-01-08,2098
other,D!ngIT $2000 Weekly Cup #25,2015-11-10,2007
other,Balkan Championship Season 1,2015-03-11,1646
online,ESL One Cologne 2015 EU pre-qualifier #1,2015-06-28,1826
online,CS:GO Legends Series #1,2014-09-01,1466
other,CEVO Professional Season 7 Last-Chance EU,2015-04-27,1736
online,QuickShot Arena #5,2015-09-04,1917
other,Gamergy Final Cup 8,2015-06-28,1827
online,99Damage Arena #6,2015-04-29,1737
online,ESL One Katowice 2015 European Qualifier #2,2015-02-05,1647
other,Insomnia 53,2014-11-23,1557
online,DreamHack Open Cluj-Napoca 2015 Asian pre-qualifier,2015-09-06,1918
intl-lan,DreamHack Masters Malmö 2016,2016-04-17,2099
other,SLTV ProSeries XI,2014-11-25,1558
other,nAvTV Sunday Series August Cup 2014,2014-09-01,1468
other,ESWC 2015 France,2015-06-29,1828other,Inferno Online Pantamera Qualifier,2015-02-02,1648

online,King of Nordic Season 1,2015-09-04,1738
online,ESL Polish Championship Season 11,2015-09-24,1919
intl-lan,ESL Barcelona CS:GO Invitational presented by Mobile World Congress,2016-02-21,2100
regional-lan,MAX5 Invitational,2016-01-10,2009
online,Go4CS:GO Cup #122,2014-11-24,1559
other,ESL One Katowice 2015 Polish Qualifier,2015-02-03,1649
online,BenQ All-Star Showmatch #5,2015-06-29,1829
other,CS Select #9,2015-04-30,1739
online,DreamHack Open Cluj-Napoca 2015 NA pre-qualifier,2015-09-15,1920
other,QuickShot Arena #14,2015-11-12,2010
other,D!ngIT $2000 Weekly Cup #33,2016-01-12,2101
online,European Championship 2014,2014-11-11,1469
online,Go4CS:GO Europe Pro League Winter 2014 Group Final,2014-11-24,1560
other,CS Select #10,2015-05-01,1740
other,ESL One Katowice 2015 NA Qualifier,2015-02-05,1650
intl-lan,Uprise Champions Cup Season 3 Finals,2015-09-30,1921
other,ESL One Cologne 2015 EU pre-qualifier #2,2015-07-02,1830
regional-lan,Assembly Winter 2016,2016-02-06,2102
other,LVP Season 9 Division de Honor Sprint #2,2015-11-15,2011
online,FACEIT League EU Season 2,2014-10-09,1470
online,99Damage Arena #1,2014-11-26,1561
other,ESL Frühlingsmeisterschaft 2015 Finals,2015-05-02,1741
online,RGN Brazilian Open,2015-09-04,1922
other,ESL One Cologne 2015 China pre-qualifier,2015-06-30,1831
other,STARSLeague,2015-11-12,2012
other,Tuddinn LAN 1 | 2016,2016-01-10,2103
intl-lan,ESEA Invite Season 18 Global Finals,2015-04-20,1651
online,FACEIT League NA Season 2,2014-10-09,1471
other,Hitbox CS:GO Championship by E-Frag.net,2014-11-27,1562
other,ESL One Katowice 2015 Last Chance Qualifier,2015-02-08,1652
other,CS Select #18,2015-07-04,1832
intl-lan,Game Show Global eSports Cup 2016 Finals,2016-02-07,2013
online,MixBOT Pro-League Invite Season 1,2015-10-05,1923
other,DreamHack Open Leipzig 2016 Closed Qualifier,2016-01-10,2104
online,ESL ESEA Pro League Season 1,2015-06-24,1742
online,Caseking of the Hill #7,2014-09-09,1472
other,ESEA Invite Season 17 Global Finals,2014-12-08,1563
other,Game Show League Season 2 EU Qualifier,2015-02-08,1653
intl-lan,Assembly Summer 2015 AMD CS:GO Challenge,2015-08-01,1833
other,WinOut.net 20k Last Chance Qualifier,2015-09-04,1924
regional-lan,CIS LAN Championship #2,2015-11-19,2014
other,RGN European Open II,2016-02-11,2105
other,ESL UK Community Challenge S2 Cup #6,2014-09-03,1473
other,BREKAN Cuadrangular 2015,2015-02-09,1654
online,G2A.com December Cup Powered by FACEIT NA,2014-12-21,1564
other,ESL One Cologne 2015 East Asia pre-qualifier,2015-07-04,1834
other,ACL Melbourne 2015,2015-09-06,1925
other,Game On Invitational,2015-11-15,2015
other,ESL Pro Series Germany Summer 2014 LAN Finals,2014-09-06,1474
other,RGN Winter Classic II,2016-02-18,2106
online,Acer Predator Masters powered by Intel Season 1,2015-07-21,1744
other,Millenium Showmatch #4,2014-12-03,1565
other,eGaming CS:GO Championship 2015,2015-09-06,1926
other,ESL One Cologne 2015 South-East Asia pre-qualifier,2015-07-05,1835
other,Red Dot Closed Qualifier,2015-11-24,2016
other,RGN Intercontinental Open: Europe,2015-03-05,1655
other,Rising Stars South America #1,2016-01-15,2107
online,CS:GO Legends Series #2,2014-09-08,1475
online,CEVO Main Season 7,2015-07-07,1745
other,GameAgentsTV Showmatch #1,2014-12-02,1566
online,D!ngIT $2000 Weekly Cup #16,2015-09-09,1927
other,Global Grand Masters #1,2015-11-17,2017
other,D!ngIT $2000 Weekly Cup #7,2015-07-07,1836
other,IEM Taipei 2016 Chinese Qualifier,2016-01-17,2108
online,Balkan Championship Season 2,2015-07-15,1746
online,King of Majors,2015-02-18,1657
online,Fragbite Masters Season 5,2015-12-02,1928
other,GDK CS:GO Tournament,2014-12-07,1567
other,BenQ All-Star Showmatch #7,2015-11-16,2018
online,Hitbox Arena Championship 3,2014-11-04,1477
online,Uprise Champions Cup Season 3,2015-09-13,1837
intl-lan,DreamHack ZOWIE Open Summer 2016,2016-06-20,2109
online,ESWC 2014 France Vakarm.net pre-qual #1,2014-09-14,1478
other,D!ngIT $2000 Weekly Cup #26,2015-11-17,2019
online,iBUYPOWER Invitational,2015-03-02,1658
online,Fragbite Masters Season 5 Main Qualifier,2015-10-07,1929
online,South East Europe Championship,2014-12-17,1568
intl-lan,DreamHack ZOWIE Open Winter 2016,2016-11-26,2110
online,Counter Pit League Qualifier,2015-05-19,1748
other,ESEA Invite Season 17 All-Star,2014-12-06,1569
other,BenQ All-Star Showmatch #6,2015-07-08,1839
online,QuickShot Arena #6,2015-09-11,1930
other,Operation: Kinguin #2 Closed Qualifier,2016-01-16,2111
other,ESL South East Europe Championship Season 1 Finals,2015-05-10,1749
other,99Damage League Season 2,2016-02-07,2020
intl-lan,DreamHack ZOWIE Open Bucharest 2016,2016-09-18,2112
other,Balkan SuperCup #2 LAN Finals,2015-09-13,1931
other,Nordic Masters 2015,2015-02-15,1660
other,RGN Winter Classic,2014-12-11,1570
online,CS Select #11,2015-05-09,1750
other,QuickShot Arena #15,2015-11-21,2021
regional-lan,WinOut $20,000 CS:GO Championships Powered by Azubu.tv,2015-09-07,1840
online,SLTV StarSeries XI,2014-09-30,1480
online,CS Select #2,2015-02-17,1661
online,99Damage Arena #14,2015-09-14,1932
other,99Damage Masters #4,2016-02-10,2113
other,D!ngIT &amp; NCSC Korea S1 Qualifier,2015-12-06,2022
other,CS Select #19,2015-07-10,1841
online,DreamHack Stockholm 2014 FACEIT qualifier,2014-09-15,1481
other,IEM Taipei 2016 Oceania Qualifier,2016-01-16,2114
online,Game Show CS:GO League,2014-09-24,1482
other,DreamHack Open Tours 2015 BYOC Qualifier,2015-05-09,1752
other,Ballistix Challenge,2015-07-12,1842
other,LVP Gamergy CS:GO LAN Finals,2014-12-07,1572
online,D!ngIT $2000 Weekly Cup #17,2015-09-16,1933
other,AlienTech AllStars,2015-11-22,2023
online,FACEIT League 2015 Stage 1,2015-04-23,1662
other,ESL UK SteelSeries Community Challenge S2 Finals,2014-09-17,1483
other,Rising Stars North Africa #1,2016-01-18,2115
intl-lan,ESL ESEA Pro League Season 1 Finals,2015-07-05,1753
online,99Damage Arena #2,2014-12-09,1573
other,ESWC 2015 Female,2015-07-12,1843
other,Insomnia 54 Qualifier,2015-03-11,1663
online,ESL ESEA Pro League Season 2,2015-11-20,1934
other,Game Show Global eSports Cup 2016,2016-01-31,2024
other,xfunction Challenger,2015-05-10,1754
other,IEM Taipei 2016 East Asia Qualifier,2016-01-17,2116
online,Millenium Showmatch,2014-09-16,1484
other,CS:GO AOC UK Challenge Winter #4 2014/15,2014-12-09,1574
other,D!ngIT $2000 Weekly Cup #8,2015-07-14,1844
online,FACEIT League 2015 Stage 3 NA Closed Qualifier,2015-09-20,1935
online,Battle for the Throne,2015-02-22,1665
online,Caseking of the Hill #8,2014-09-16,1485
other,Rising Tornado #3,2015-07-24,1845
online,99Damage Arena #7,2015-05-13,1755
other,Game On King of the Hill,2016-04-29,2117
online,ESL Pro League Winter 2014/15,2015-02-05,1575
other,Color League by EIZO &amp; QPAD,2015-11-22,2026
online,FACEIT League 2015 Stage 3 OCE Closed Qualifier,2015-09-22,1936
online,Fragbite Masters Season 4 Last Chance Qualifier,2015-05-12,1756
major,ESL One Cologne 2015,2015-08-23,1666
other,IEM Katowice 2016 EU Qualifier #1,2016-01-17,2118
online,G2A.com December Cup Powered by FACEIT Europe,2015-01-11,1576
other,GameAgents League Season 2 Qualifier,2015-07-23,1846
major,MLG Columbus 2016,2016-04-03,2027
online,FACEIT League 2015 Stage 3,2015-11-15,1937
intl-lan,Acer Predator Masters powered by Intel Season 1 Finals,2015-08-03,1757
online,CS:GO Legends Series #4,2014-10-20,1487
other,D!ngIT $2000 Weekly Cup #9,2015-07-22,1847
other,Gfinity CS:GO UK Championship Finals,2015-11-21,2028
other,CEVO Professional Season 6,2015-03-20,1577
intl-lan,Insomnia 54,2015-04-05,1667
online,Hitbox Arena Showdown Invitational #3,2015-09-16,1938
online,Operation: Kinguin #2,2016-04-20,2119
other,ESL Pro Series Germany Winter 2014 LAN Finals,2014-12-13,1578
online,Uprise Champions Cup Season 2,2015-05-14,1668
other,D!ngIT $2000 Weekly Cup Qualifier,2015-11-22,2029
online,CS Select #12,2015-05-16,1758
online,ESL Pro Series Poland Season 9,2014-11-16,1488
online,CEVO Professional Season 8 Placement EU,2015-08-14,1848
online,RGN Freedom Cup,2015-12-22,1939
other,D!ngIT $2000 Weekly Cup #27,2015-11-24,2030
other,European Championship 2014 LAN Finals,2014-12-15,1579
other,D!ngIT $2000 Weekly Cup #34,2016-01-20,2121
online,Fragbite Masters Season 3 Qualifier #1,2014-09-23,1489
online,CEVO Professional Season 8 Placement NA,2015-08-13,1849
online,LevelDown Championship,2015-09-18,1940
other,G2A.com ShowMatch #1 ,2015-05-16,1760
other,Rising Stars South-East Asia #1,2016-01-25,2122
other,The Logitech Invitational,2014-12-14,1580
other,99Damage Arena #15,2015-11-26,2031
regional-lan,CEVO Professional Season 6 LAN Finals,2015-04-16,1670
other,DreamHack Stockholm CS:GO Invitational 2014,2014-09-26,1490
online,QuickShot Arena #7,2015-09-17,1941
other,IzakTV Summer Cup,2015-07-23,1850
online,Caseking of the Hill #9,2014-09-25,1491
online,Global Offensive Champions League Season 2,2015-12-14,1942
other,ESL Barcelona European Qualifier,2016-01-19,2123
other,CS Select #20,2015-07-30,1851
online,RGN Pro Series EU,2015-08-27,1761
other,Fulcrum Gamers League,2015-12-13,2032
online,Game Show CS:GO League Season 2,2015-08-13,1671
online,99Damage Masters #3,2015-10-14,1943
other,WinOut.net 20k Qualifier #1,2015-07-23,1852
online,Fragbite Masters Season 3 Qualifier #2,2014-09-28,1492
online,SLTV StarSeries XIII,2015-06-14,1762
online,ESL Pro League Season 3,2016-04-27,2124
online,Uprise Champions Cup: Europe,2016-03-07,2033
online,CS:GO Legends Series #3,2014-10-13,1493
online,Rising Showmatch,2015-09-18,1944
intl-lan,CEVO Professional Season 8 Finals,2015-11-09,1853
intl-lan,DreamHack Open London 2015,2015-09-20,1763
online,D!ngIT $2000 Weekly Cup #35,2016-01-26,2125
intl-lan,Counter Pit League Season 2 Finals,2016-03-18,2034
intl-lan,Fragbite Masters Season 4 Finals,2015-06-07,1673
other,European Legends Showmatch 2014,2014-12-15,1584
other,xfunction Challenger 2,2015-09-27,1945
other,ESEA Premier Season 19 North America,2015-07-27,1854
intl-lan,Gaming Paradise 2015,2015-09-09,1764
online,Rising Stars CIS #1,2016-01-29,2126
other,QuickShot Arena #16,2015-11-27,2035
online,Fragbite Masters Season 4,2015-05-31,1674
online,ESWC 2014 France Vakarm.net pre-qual #2,2014-09-28,1495
other,MLG X Games Championship Qualifier #1 North America,2014-12-19,1585
other,D!ngIT $2000 Weekly Cup #10,2015-07-28,1855
online,D!ngIT $2000 Weekly Cup #18,2015-09-23,1946
other,Virtus.pro Staff Cup #2,2015-05-31,1765
online,Rising Stars Europe #1,2016-02-01,2127
intl-lan,IEM Katowice 2016,2016-03-05,2036
other,Friday Night Frags by 27in1.com,2015-02-27,1675
other,CS:GO AOC UK Challenge Winter #5 2014/15,2014-12-16,1586
other,eSports Arena Inaugural $5k Open ,2015-09-21,1947
other,X5 Mega Arena CS:GO,2014-09-29,1496
other,99Damage Arena #10,2015-07-29,1856
online,RGN Pro Series NA Closed Qualifier,2015-06-11,1766
online,IEM Katowice 2016 EU Qualifier #2,2016-01-26,2128
other,ESL South East Europe Championship Season 2 Finals,2015-11-28,2037
online,GamePlan Pro League,2015-05-28,1676
online,SLTV StarSeries XII Qualifier,2014-12-19,1587
online,QuickShot Arena #8,2015-09-24,1948
online,xfunction Masters Season III,2015-08-17,1857
other,Areena #5 by ROCCAT,2014-10-05,1497
online,Uprise Champions Cup Season 4 Qualifier,2016-02-11,2129
online,RGN Pro Series NA,2015-08-27,1767
online,ESL Pro Series France XIII,2014-12-17,1588
other,LanTrek 2015,2015-03-01,1677
other,Capital NEO Gaming Cup 2015,2015-11-29,2039
intl-lan,Crown&apos;s Counter-Strike Invitational,2015-10-10,1949
intl-lan,ESL Pro League Season 3 Finals,2016-05-16,2130
online,Counter Pit League,2015-09-29,1768
other,Areena #6 by ROCCAT,2014-10-05,1498
other,CCS Kick-off Season Romanian Qualifier,2015-02-28,1678
other,MLG X Games Championship Qualifier #1 Europe,2014-12-20,1589
other,ESEA Premier Season 20 North America,2015-12-01,2040
online,WinOut.net 20k Qualifier #2,2015-08-12,1859
online,D!ngIT $2000 Weekly Cup #19,2015-09-29,1950
online,D!ngIT $2000 Weekly Cup #1,2015-05-23,1769
other,D!ngIT $2000 Weekly Cup #28,2015-12-01,2041
other,CCS Kick-off Season Closed Qualifier #1,2015-03-07,1679
online,UnderDogs #1,2015-11-10,1951
other,Acer A-Split Invitational powered by Intel,2014-12-22,1590
other,CS Select #14,2015-05-23,1770
other,Fragbite Masters Season 3,2014-11-09,1500
online,GO:NA,2016-03-01,2133
online,CCS Kick-off Season Closed Qualifier #2,2015-03-08,1680
other,xfunction Masters by hitbox,2014-12-21,1591
intl-lan,IEM Gamescom 2015,2015-08-08,1861
online,CSHUB Series Season 1,2015-11-19,1952
other,Uprise Champions Cup Season 2 LAN Finals,2015-05-23,1771
online,Counter Pit League Season 2,2016-03-02,2042
other,ESWC 2014 China LAN Qualifier,2014-10-04,1501
local-lan,ESL Polish Championship Season 11 Finals,2015-10-03,1953
other,QuickShot Arena #1,2015-07-31,1862
other,CIS Rising League Season 2,2015-03-18,1592
other,ESL UK Premiership Season 1 Finals,2015-05-24,1772
online,Global Offensive Champions League Season 1,2015-08-11,1681
other,99Damage Arena #16,2015-12-03,2043
other,Game Show CS:GO League LAN Finals,2014-10-05,1502
intl-lan,DreamHack Austin 2016,2016-05-09,1954
intl-lan,ELEAGUE Season 1,2016-07-31,2135
other,UCC ShowMatch Cup,2015-12-01,2044
other,CS Select #15,2015-05-24,1773
other,TaKeTV Showmatch,2015-03-05,1682
online,ESWC 2014 European Qualifier,2014-10-05,1503
online,Rising Stars Female,2016-02-09,2136
other,MLG X Games Championship Qualifier #2 Europe,2014-12-21,1594
online,QuickShot Arena #9,2015-10-03,1955
other,Friday Night Frags by Strafe App,2015-03-06,1683
other,ACL Sydney 2015 CS:GO Last Chance,2015-05-25,1774
other,QuickShot Arena NA #1,2015-12-02,2045
other,MČR 2014,2014-10-04,1504
other,CS Select #3,2015-03-07,1684
other,MLG X Games Championship Qualifier #2 NA,2014-12-22,1595
intl-lan,IEM San Jose 2015,2015-11-23,1865
other,Red Dot Invitational,2016-01-12,2046
online,LVP Season 9 División de Honor Sprint #1,2015-10-08,1956
online,DreamHack Open Summer 2015 Qualifier #1,2015-05-24,1775
other,GIGACON 2014,2014-10-04,1505
online,King of Nordic Season 3,2016-04-22,2137
other,D!ngIT $2000 Weekly Cup #29,2015-12-08,2047
other,Balkan SuperCup #1 LAN Finals,2015-08-02,1866
online,Binary Dragons Hellstore Winter Cup,2016-02-07,2138
online,Milan Games Week 2015 League by FACEIT,2015-10-15,1957
online,FACEIT League 2015 Stage 2 EU Qualifier,2015-06-01,1776
other,Game Ninja 2015,2015-03-07,1685
online,99Damage Arena #3,2014-12-24,1596
other,ESWC 2014 Norway,2014-10-05,1507
local-lan,Płońsk eSports Challenge,2016-02-07,2139
online,DreamHack Open Summer 2015 Qualifier #2,2015-05-25,1777
other,CS:GO AOC UK Challenge Winter #6 2014/15,2014-12-23,1597
other,QuickShot Arena #17,2015-12-05,2048
online,CCS Kick-off Season,2015-03-26,1686
intl-lan,Acer Predator Masters powered by Intel Season 2 Finals,2016-02-14,1958
other,ESWC 2014 Portugal Qualifier,2014-10-06,1508
online,CCS Kick-off Season Last Chance,2015-04-08,1687
online,FACEIT League 2015 Stage 2 NA Qualifier,2015-06-03,1778
online,Fight Night: Season I,2015-08-16,1868
online,CEVO Gfinity Professional Season 9 Placement EU,2016-02-15,2140
online,Acer Predator Masters powered by Intel Season 2,2016-01-20,1959
online,99Damage Arena #8,2015-06-02,1779
other,99Damage Arena #11,2015-08-04,1869
other,SoStronk Challenger Asia #1,2015-12-10,2050
online,Millenium Showmatch #2,2014-10-07,1509
online,GameAgents League Season 1,2015-04-30,1688
online,New Year Invitational,2015-01-04,1599
online,CEVO Gfinity Professional Season 9 Placement NA,2016-02-16,2141
regional-lan,iBUYPOWER Cup 2015,2015-11-16,1960
online,D!ngIT $2000 Weekly Cup #12,2015-08-13,1870
 other,xfunction Iberian Cup by hitbox,2015-03-19,1689
intl-lan,MLG X-Games Aspen 2015,2015-01-25,1600
local-lan,GWZA Season 1 Finals,2016-02-14,2142
other,D!ngIT CS:GO Asia Invitational Season 2,2016-12-28,2051
online,FACEIT League 2015 Stage 2 Oceanic Qualifier,2015-05-30,1780
online,Rising Tornado #5,2015-10-27,1961
intl-lan,ASUS ROG Winter 2015,2015-01-31,1601
online,D!ngIT $2000 Weekly Cup #2,2015-05-30,1781
online,xfunction Masters 2016,2016-08-31,1690
other,JCG CS:GO Premier 2015 Summer,2015-10-03,1962
online,IEM Katowice 2016 NA Qualifier,2016-02-15,2143
local-lan,TecnoLAN Pasarela 2015 LAN Finals,2015-12-06,2052
online,World Championships 2015 European Qualifier,2015-10-02,1871
intl-lan,Gamers Assembly 2015,2015-04-06,1691
other,MWEB GameZone Masters Series,2015-10-04,1963
other,CEVO Professional Season 5 LAN Finals,2014-10-12,1512
online,D!ngIT Fareast Asia Invitational Season 2,2016-03-02,2144
local-lan,LVP Season 9 Division de Honor Finals,2015-12-06,2053
other,CS Select #16,2015-05-30,1782
online,D!ngIT $2000 Weekly Cup #11,2015-08-13,1872
intl-lan,ClutchCon 2015,2015-02-02,1602
other,LAN ETS 2015,2015-03-08,1692
other,SocialNat Master League,2015-10-04,1964
online,UnderDogs #2,2016-03-15,2145
other,ESWC 2014 Russia &amp; Ukraine Qualifier,2014-10-12,1513
other,Alienware Area 51 Cup #2,2015-05-30,1783
online,Multifrags Invitational 2015,2015-08-09,1873
other,ESEA BenQ S18 EU Pre-Season Tournament,2015-01-04,1603
regional-lan,Northern Arena 2015,2015-12-06,2054
online,World Championships 2015 Oceanic Qualifier,2015-05-31,1784
other,World Championships 2015 North American Qualifier,2015-08-07,1874
other,Telkom Gaming CS:GO Championships 2014,2014-10-12,1514
other,Game On: CSGOCIRCLE.COM Invitational,2016-02-16,2146
regional-lan,MCS Open Season 1 Finals,2015-01-10,1604
other,CSHR Championship Season 2,2015-10-04,1965
other,ESL Meisterschaft Winter 2015 Finals,2015-12-05,2055
intl-lan,DreamHack Open Cluj-Napoca 2015 Qualifier at DreamHack Open Stockholm,2015-09-27,1693
other,ESL Major League Summer 2015,2015-08-05,1875
intl-lan,SLTV StarSeries XII Finals,2015-03-29,1605
regional-lan,Fulcrum Gamers League Finals,2016-01-10,2056
other,ESWC 2014 Denmark,2014-10-12,1515
online,D!ngIT Sunday Brawl,2015-10-04,1966
online,AlienTech CS:GO League Season I,2016-03-16,2147
intl-lan,World Championships 2015,2015-10-11,1694
other,Intel Challenge Katowice 2015,2015-03-15,1695
other,SLTV StarSeries XI Finals,2014-10-20,1516
other,GamePlan Weekend Tourney,2015-05-31,1786
online,D!ngIT $2000 Weekly Cup #20,2015-10-06,1967
other,ESL ESEA Pro League Season 1 Relegation,2015-08-11,1876
intl-lan,Pantamera CS:GO Challenge 2016,2016-02-28,2148
intl-lan,FACEIT League 2015 Stage 1 Finals,2015-05-04,1606
local-lan,SL i-League StarSeries XIV China Finals,2015-12-20,2057
online,PGL Season 1 NA Qualifier,2015-08-11,1877
online,DreamHack Open Summer 2015 Closed Qualifier,2015-05-31,1787
online,BenQ All-Star Showmatch #1,2014-10-20,1517
other,99Damage Arena #17,2015-12-10,2058
intl-lan,SLTV StarSeries XIII Finals,2015-06-21,1607
regional-lan,Nordic Masters Season 2 Finals,2016-02-21,2149
intl-lan,RGN Pro Series Championship,2015-11-19,1968
other,RGN Intercontinental II: Europe,2015-04-17,1696
intl-lan,Fragbite Masters Season 5 Finals,2015-12-06,1608
local-lan,CyberGamer Pro League Season 2 Winter Finals,2014-10-19,1518
online,QuickShot Arena #10,2015-10-10,1969
intl-lan,CEVO Gfinity Professional Season 9 Finals,2016-05-01,2150
online,NiP TV Female Challenge,2015-08-17,1878
intl-lan,Copenhagen Games 2016,2016-03-26,2059
other,RGN Intercontinental II: NA,2015-04-16,1697
online,Betway Aftonbladet Fight Night #3,2016-02-25,2151
online,Rising Stars Balkan #1,2015-01-30,1609
other,ESL Sommermeisterschaft 2015 Finals,2015-08-09,1879
online,DreamHack Winter 2014 EU pre-qualifier #1,2014-10-19,1519
regional-lan,ESL Nordic Nationals Winter 2015 Finals,2015-12-21,2060
other,CEVO Professional Season 7 Placement EU,2015-04-15,1698
online,FACEIT League 2015 Stage 2,2015-07-08,1789
online,SL i-League StarSeries XIV,2015-12-17,1970
online,World Championships 2015 African Qualifier,2015-08-14,1880
intl-lan,Copenhagen Games 2015,2015-04-05,1610
online,DreamHack Winter 2014 EU pre-qualifier #2,2014-10-19,1520
other,CEVO Professional Season 7 Placement NA,2015-04-07,1699
other,QuickShot Arena #18,2015-12-12,2061
other,Gaming Paradise Belgrade Open Qualifier,2015-06-01,1790
other,Crown Invitational - Aus Qualifier,2015-10-09,1971
online,CEVO Gfinity Professional Season 9,2016-04-22,2152
other,nAvTV Sunday Series March Cup 2015,2015-03-22,1700
other,FACEIT League Season 2 Finals,2014-10-26,1521
major,ESL One Katowice 2015,2015-03-15,1611
online,GameAgents League Season 2,2015-11-19,1881
other,ESPORTSM 2015,2015-06-13,1791
other,League of Sharks,2015-10-10,1972
major,ESL One Cologne 2016,2016-07-10,2062
other,Born To Win Invitational League #1,2016-02-28,2153
other,Fragadelphia 4,2015-03-23,1701
online,DreamHack Winter 2014 NA Closed Qualifier,2014-10-21,1522
intl-lan,CCS Kick-off Season Finals,2015-04-26,1612
intl-lan,ESL ESEA Dubai Invitational 2015,2015-09-12,1882
other,CJM First Blood,2015-05-31,1792
regional-lan,IEM Taipei 2016,2016-02-01,2063
online,King of Nordic Season 2,2016-01-15,1973
local-lan,epic.SEVENTEEN,2016-02-21,2154
intl-lan,ESL Pro League Winter 2014/15 Finals,2015-04-12,1702
online,CS Select #22,2015-08-11,1883
online,DreamHack Winter 2014 EU Closed Qualifier,2014-10-23,1523
intl-lan,DreamHack Open Tours 2015,2015-05-11,1613
other,MSI ESWC USA Qualifier #1,2015-06-01,1793
regional-lan,PGL Regional Minor Championship Europe,2016-02-01,2064
online,D!ngIT $2000 Weekly Cup #21,2015-10-13,1974
online,DreamHack Masters Malmö 2016 NA Closed Qualifier,2016-02-22,2155
online,99Damage Arena #12,2015-08-12,1884
intl-lan,DreamHack Open Summer 2015,2015-06-15,1614
other,LVP Gamergy Qualifier #1,2014-10-23,1524
local-lan,Dustin March Madness 2015,2015-03-28,1703
other,RGN Showseries,2015-12-23,2065
online,AlienTech CS:GO TiTans I,2015-10-20,1975
online,Rising Tornado #1,2015-06-12,1794
local-lan,Cracow Game Spot 2016,2016-02-21,2156
other,EsportFest 2015,2015-03-28,1704
